variant,params,cost3_sharpe,n_trades,avg_leverage,max_leverage,pct_time_in_market,full_strat_cagr,full_strat_sharpe,full_strat_maxdd,full_strat_calmar,full_strat_total,full_bh_cagr,full_bh_sharpe,full_bh_maxdd,full_bh_total,full_excess_cagr,full_excess_total,full_beats_bh_total,full_beats_bh_sharpe,full_beats_bh_dd,pre2013_strat_cagr,pre2013_strat_sharpe,pre2013_strat_maxdd,pre2013_strat_calmar,pre2013_strat_total,pre2013_bh_cagr,pre2013_bh_sharpe,pre2013_bh_maxdd,pre2013_bh_total,pre2013_excess_cagr,pre2013_excess_total,pre2013_beats_bh_total,pre2013_beats_bh_sharpe,pre2013_beats_bh_dd,post2013_strat_cagr,post2013_strat_sharpe,post2013_strat_maxdd,post2013_strat_calmar,post2013_strat_total,post2013_bh_cagr,post2013_bh_sharpe,post2013_bh_maxdd,post2013_bh_total,post2013_excess_cagr,post2013_excess_total,post2013_beats_bh_total,post2013_beats_bh_sharpe,post2013_beats_bh_dd
rerisk_pyramid_i25+overlay_0.5x_ema300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.25}",0.9321467071121402,152,1.0559523672300681,3.0,0.777245145631068,0.1872962421738289,0.960594709536763,-0.29672181662454356,0.631218305092894,40.03965102787221,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.062488723667792456,28.299994957001967,True,True,True,0.1746338751952956,0.9447479965970507,-0.28061237748607726,0.6223313339197241,3.6545690832584725,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.0471037280601212,1.5064190050927615,True,True,True,0.19910451326378187,0.9803784476643443,-0.29672181662454356,0.6710140680882877,7.959381195800157,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07737849140992603,4.955942293628737,True,True,False
overlay_0.5x_ema200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""bull_overlay_ma_type"": ""ema""}",0.9027821989410241,217,1.070809413749963,3.0,0.7495145631067961,0.17972141942786313,0.9349058222810336,-0.2830503781049858,0.6349449897615149,34.73238528652446,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.054913900921826686,22.99272921565422,True,True,True,0.17388287942180725,0.9463696348742109,-0.2830503781049858,0.6143177782907345,3.626213905674817,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.046352732286632836,1.4780638275091058,True,True,True,0.18603234457958573,0.9346684236392829,-0.28242045807403227,0.6587070421464303,6.8485627478041105,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06430632272572989,3.84512384563269,True,True,False
rerisk_rebalance_i10+overlay_0.5x_ema300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_inertia"": 0.1}",0.9856329556671114,152,1.0375483970329162,3.0,0.777245145631068,0.18823573354828804,1.0161103454267342,-0.2615286588504703,0.7197518404891616,40.7480464141061,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.0634282150422516,29.008390343235856,True,True,True,0.17380073257852469,0.984015594509109,-0.25700722756601246,0.6762484239237352,3.623121709110521,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.046270585443350276,1.4749716309448098,True,True,True,0.20147936439237624,1.0482165716037557,-0.2615286588504703,0.770391150545274,8.176026666529777,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.0797533425385204,5.172587764358357,True,True,False
rerisk_rebalance_i25+overlay_0.5x_sma300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""rerisk"": true, ""rerisk_inertia"": 0.25}",0.9571464468616905,141,1.0663599832204218,3.0,0.7476031553398058,0.18781246153553655,0.9856562172874584,-0.2812343796864937,0.6678147307057576,40.42745920397703,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.0630049430295001,28.687803133106787,True,True,True,0.17362751475368965,0.9700860171990104,-0.2812343796864937,0.6173765630903345,3.6166074551621454,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04609736761851524,1.4684573769964344,True,True,True,0.20085285274714382,1.0058455091512364,-0.25033898521074127,0.802323507775112,8.118411472058884,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07912683089328798,5.114972569887464,True,True,False
rerisk_pyramid_i10+overlay_0.5x_ema300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.1}",0.9242512259731822,152,1.061985188438166,3.0,0.777245145631068,0.18641997462382442,0.9528416571538655,-0.29672181662454356,0.6282651432392334,39.38927280246903,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.061612456117787984,27.649616731598787,True,True,True,0.17354237280388762,0.9362276635968433,-0.2829456499689973,0.6133417241894438,3.6134085102447093,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.046012225668713214,1.4652584320789983,True,True,True,0.1984005002469964,0.9731478575625103,-0.29672181662454356,0.6686414315737428,7.896065210494152,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07667447839314057,4.892626308322732,True,True,False
overlay_1x_sma200,"{""bull_overlay"": 1.0, ""bull_overlay_ma_days"": 200}",0.8222001966765204,200,1.3884894525926763,3.0,0.7428398058252427,0.1785778754542393,0.8543965783877167,-0.42107339025468615,0.42410154521098214,33.99041573800526,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05377035694820287,22.250759667135018,True,True,True,0.17329098245808838,0.8404632769702668,-0.42107339025468615,0.411545793366979,3.6039748744521853,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04576083532291397,1.4558247962864743,True,True,False,0.18444582985092373,0.8716548710065224,-0.40038080369549456,0.4606760068127594,6.72271475296141,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06271980799706789,3.71927585078999,True,True,False
rerisk_pyramid_i25+overlay_0.5x_ema200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.25}",0.9114847611344222,217,1.0765215245992508,3.0,0.7495145631067961,0.18272695220336188,0.943653533451017,-0.3002317246177937,0.6086197334275056,36.75470272546888,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05791943369732544,25.01504665459864,True,True,True,0.17312437887295884,0.9420871204389838,-0.2830503781049871,0.611638041369246,3.5977324533820134,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04559423173778443,1.4495823752163024,True,True,True,0.19206107743618617,0.9531308330803928,-0.3002317246177937,0.6397094700124951,7.34413257426143,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07033505558233033,4.340693672090009,True,True,False
rerisk_pyramid_i25+overlay_1x_sma200,"{""bull_overlay"": 1.0, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.25}",0.8308469151616736,200,1.3942528893848998,3.0,0.7428398058252427,0.1815817747613071,0.8630876782293492,-0.42107339025468615,0.431235454350315,35.97160700459687,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05677425625527066,24.231950933726626,True,True,True,0.17253561236145254,0.8370036643057608,-0.42107339025468615,0.40975187783083233,3.5757327970567117,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04500546522627813,1.4275827188910006,True,True,False,0.19046660126632053,0.8897179725919468,-0.41526379098947974,0.4586641200102751,7.210346928770699,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.0687405794124647,4.206908026599279,True,True,False
rerisk_rebalance_i10+overlay_0.5x_ema200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_inertia"": 0.1}",0.9640230918052308,217,1.0574366432638134,3.0,0.7495145631067961,0.18366283434947195,0.998485241791652,-0.26521420821678987,0.6925075228222438,37.406400306170525,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05885531584343551,25.666744235300282,True,True,True,0.17229231236548204,0.9817591949383618,-0.23324921024465461,0.7386619323802425,3.5666692840697722,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04476216523030763,1.4185192059040612,True,True,True,0.19442198604786642,1.0193019781159804,-0.26521420821678987,0.7330753029978814,7.545901427116542,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07269596419401059,4.542462524945122,True,True,False
rerisk_pyramid_i10+overlay_0.5x_ema200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.1}",0.9036584082251865,217,1.0827775484702453,3.0,0.7495145631067961,0.18185406333346443,0.935949110141738,-0.3002317246177947,0.6057123495692233,36.156387246005565,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05704654482742799,24.41673117513532,True,True,True,0.17203428460214298,0.9335082470273077,-0.2853757113633635,0.6028343609912022,3.557074691995039,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.044504137466968574,1.408924613829328,True,True,True,0.1913612068649002,0.9460320012516937,-0.3002317246177947,0.6373783686867522,7.285165152733294,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06963518501104438,4.281726250561873,True,True,False
rerisk_rebalance_i10+overlay_1x_sma200,"{""bull_overlay"": 1.0, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_inertia"": 0.1}",0.8672566776642944,200,1.3749965216136764,3.0,0.7428398058252427,0.18251631402505586,0.9013544552668481,-0.416000988112894,0.4387400973565109,36.60948676466279,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05770879551901942,24.869830693792547,True,True,True,0.17170355762554834,0.8595392617760648,-0.416000988112894,0.41274795621146837,3.5448032218710086,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04417341049037393,1.3966531437052976,True,True,False,0.19282388957017615,0.9411276496333694,-0.38600334220920507,0.499539430064494,7.408841356119066,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07109786771632032,4.405402453947645,True,True,False
rerisk_pyramid_i10+overlay_1x_sma200,"{""bull_overlay"": 1.0, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.1}",0.8246300801601072,200,1.4005651265074717,3.0,0.7428398058252427,0.18070980561014793,0.8569948449003275,-0.4210733902546876,0.42916462971180636,35.3857512923119,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05590228710411149,23.64609522144166,True,True,True,0.17144613259742614,0.8305416860404783,-0.4210733902546876,0.4071644909542405,3.5352720722505833,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04391598546225173,1.3871219940848722,True,True,False,0.18976774724040002,0.8838614648597622,-0.4152637909894783,0.4569812041358748,7.152331615156298,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06804172538654418,4.148892712984877,True,True,False
rerisk_rebalance_i10+research_overlay_0.5x_ema64_256,"{""rerisk"": true, ""rerisk_inertia"": 0.1, ""research_overlay"": 0.5, ""research_overlay_fast_days"": 64, ""research_overlay_mode"": ""ema_cross"", ""research_overlay_slow_days"": 256}",0.9891591760390939,59,1.0273383945465744,3.0,0.7922936893203884,0.1882074849540012,1.0140433479952211,-0.27888373951719236,0.6748600161480507,40.726577383214284,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.06339996644796475,28.98692131234404,True,True,True,0.17013958873738844,0.9628247800361123,-0.27888373951719236,0.6100735346992141,3.4871727058160884,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04260944160221403,1.3390226276503774,True,True,True,0.20440134025322987,1.0603006491046325,-0.2528944903834377,0.8082475025190043,8.4491733012416,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.08267531839937403,5.44573439907018,True,True,False
overlay_0.5x_sma300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300}",0.9129150738308178,141,1.0722688104086313,3.0,0.7476031553398058,0.1812639965458096,0.9407521939364827,-0.2812343796864947,0.6445300064233725,35.75706491051887,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05645647803977316,24.017408839648628,True,True,True,0.1697974069603183,0.9269497305387355,-0.2812343796864947,0.603757645667644,3.4746512708046744,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.0422672598251439,1.3265011926389634,True,True,True,0.19209614313558632,0.9589878598763385,-0.2554071522933261,0.7521173209549381,7.347097127429679,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07037012128173048,4.343658225258259,True,True,False
rerisk_pyramid_i25+overlay_0.5x_sma300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.25}",0.921557524586707,141,1.0779955254940907,3.0,0.7476031553398058,0.18427345928817185,0.9494637954990816,-0.2812343796864947,0.6552309127126997,37.83737532855811,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05946594078213541,26.097719257687867,True,True,True,0.16904154622601952,0.9226953945824928,-0.2812343796864947,0.6010699915652494,3.4471029193244362,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.041511399090845114,1.2989528411587252,True,True,True,0.1981556989471902,0.9772335691351033,-0.27388892455997305,0.7234892731261222,7.874145149823281,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07642967709333437,4.870706247651861,True,True,False
rerisk_rebalance_i10+overlay_0.5x_sma300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""rerisk"": true, ""rerisk_inertia"": 0.1}",0.9746292674544955,141,1.0588618495673572,3.0,0.7476031553398058,0.1852105728537734,1.004542957997442,-0.274936634284213,0.6736482147457796,38.50776685256251,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.06040305434773696,26.76811078169227,True,True,True,0.16821238880623635,0.961131464868504,-0.274936634284213,0.6118223904361485,3.4170579106070527,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.040682241671061936,1.2689078324413416,True,True,True,0.20052868129267187,1.0449865833569496,-0.23755317258653474,0.844142299213555,8.088730487765769,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07880265943881604,5.085291585594349,True,True,True
rerisk_pyramid_i10+overlay_0.5x_sma300,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 300, ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.1}",0.9136904968102912,141,1.0842675442315222,3.0,0.7476031553398058,0.18339942836266077,0.9417415119367611,-0.2812343796864951,0.6521230745938833,37.221901778035146,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.058591909856624325,25.482245707164903,True,True,True,0.16795524038186982,0.9142264764917729,-0.2812343796864951,0.5972073562595627,3.4077769793423807,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.04042509324669541,1.2596269011766696,True,True,True,0.1974522533307146,0.9700094813998053,-0.2738889245599715,0.7209209121834347,7.811432446539387,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07572623147685875,4.807993544367966,True,True,False
rerisk_rebalance_i25+overlay_0.5x_sma200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_inertia"": 0.25}",0.9139205976675355,200,1.069991682181605,3.0,0.7428398058252427,0.17812030987395588,0.9458993099608252,-0.2950414808764755,0.6037127706409838,33.69766774059541,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05331279136791944,21.95801166972517,True,True,True,0.16571815940404355,0.9390715640948946,-0.2950414808764755,0.5616774933197426,3.3277705278601823,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03818801226886914,1.1796204496944713,True,True,True,0.18970151961099524,0.9599767282534699,-0.2813030177479259,0.6743671686486696,7.146853284011655,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.0679754977571394,4.143414381840235,True,True,False
rerisk_rebalance_i25+overlay_0.25x_ema300,"{""bull_overlay"": 0.25, ""bull_overlay_ma_days"": 300, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_inertia"": 0.25}",0.9484925371574152,152,0.8843362614776491,3.0,0.777245145631068,0.17957724039310374,0.9776419969568033,-0.23661228287061276,0.758951472064121,34.63801708764986,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.0547697218870673,22.898361016779614,True,True,True,0.16499370853092854,0.9731191538893563,-0.23661228287061276,0.6973167518152573,3.3021415832258256,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03746356139575413,1.1539915050601146,True,True,True,0.19292544858665228,0.9914212207512779,-0.21350264168073618,0.903620896996421,7.417491162842229,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07119942673279644,4.414052260670808,True,True,True
rerisk_rebalance_i25+overlay_0.25x_ema200,"{""bull_overlay"": 0.25, ""bull_overlay_ma_days"": 200, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_inertia"": 0.25}",0.9367437014652761,217,0.9078054706336796,3.0,0.7495145631067961,0.17726691713865983,0.9678415561343802,-0.23798118658682077,0.7448778606454631,33.15790188960985,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05245939863262339,21.41824581873961,True,True,True,0.16418797406010444,0.9704252005746208,-0.23798118658682077,0.689919973990066,3.273796748856176,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.036657826924930026,1.125646670690465,True,True,True,0.18939333610579023,0.9767125555871256,-0.21557482389716587,0.8785503459167161,7.1214048164985755,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.0676673142519344,4.117965914327155,True,True,True
rerisk_rebalance_i10+research_overlay_1x_breakout320,"{""rerisk"": true, ""rerisk_inertia"": 0.1, ""research_overlay"": 1.0, ""research_overlay_days"": 320, ""research_overlay_mode"": ""breakout_cont""}",0.9424406509370143,149,1.0719899285959795,3.0,0.7422633495145631,0.18207165771515665,0.9816371791667421,-0.27738778606019554,0.6563795050285507,36.30468382695537,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.05726413920912021,24.565027756085126,True,True,True,0.16295589978514924,0.9358800963778002,-0.27738778606019554,0.5874660240079439,3.230777006573666,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03542575264997483,1.0826269284079548,True,True,True,0.19910886870771782,1.0236324003612527,-0.24967916480014052,0.7974588863556058,7.959774189366895,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07738284685386199,4.956335287195475,True,True,False
rerisk_rebalance_i25+overlay_0.25x_sma300,"{""bull_overlay"": 0.25, ""bull_overlay_ma_days"": 300, ""rerisk"": true, ""rerisk_inertia"": 0.25}",0.9423273139739684,141,0.9094872913653835,3.0,0.7476031553398058,0.1780482937630583,0.9711723239641015,-0.22682298291625436,0.7849658419702371,33.65180553001515,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.053240775257021866,21.91214945914491,True,True,True,0.16217255947668052,0.9600530520369551,-0.22682298291625436,0.7149741062022648,3.2036275134494954,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03464241234150611,1.0554774352837843,True,True,True,0.19244169525532784,0.9895500201325724,-0.20095318916221316,0.9576443949838751,7.376362788341327,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.070715673401472,4.3729238861699065,True,True,True
overlay_0.5x_sma200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200}",0.8704009235792132,200,1.075938398843289,3.0,0.7428398058252427,0.17162527816421647,0.9016207134343103,-0.2950414808764772,0.5816988094500161,29.78596780712599,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.046817759658180025,18.046311736255745,True,True,True,0.16191386361932492,0.8963917459795341,-0.2950414808764772,0.5487833884860149,3.194695797795636,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.034383716484150506,1.046545719629925,True,True,True,0.18102612636207893,0.9137039183495879,-0.28616184902759034,0.6326004915652654,6.457721759205586,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.059300104508223095,3.4542828570341655,True,True,False
overlay_0.25x_ema300,"{""bull_overlay"": 0.25, ""bull_overlay_ma_days"": 300, ""bull_overlay_ma_type"": ""ema""}",0.9021352417740397,152,0.8900197422624361,3.0,0.777245145631068,0.17307405843360035,0.9305492687754154,-0.2704948353229524,0.6398423771269486,30.620236396915857,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.04826653992756391,18.880580326045614,True,True,True,0.16119167149177382,0.9256661522469464,-0.2704948353229524,0.595914045084528,3.16985129908615,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.033661524356599415,1.021701220920439,True,True,True,0.18422641766239378,0.9433465615241764,-0.21881990745176938,0.8419088546731041,6.705456638205633,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06250039580853795,3.702017736034213,True,True,True
rerisk_pyramid_i25+overlay_0.5x_sma200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.25}",0.879292989815249,200,1.0817018356355126,3.0,0.7428398058252427,0.174610184699044,0.9105625790573332,-0.30388024933475266,0.5746019528458872,31.528336783389882,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.04980266619300755,19.78868071251964,True,True,True,0.16116309681054086,0.8921320221547423,-0.2950414808764772,0.5462387740590748,3.1688710022536153,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03363294967536645,1.0207209240879043,True,True,True,0.187029412060858,0.9323421945683676,-0.30388024933475266,0.6154707733401505,6.928613309255472,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06530339020700215,3.925174407084052,True,True,False
rerisk_rebalance_i25+overlay_1x_ema100,"{""bull_overlay"": 1.0, ""bull_overlay_ma_days"": 100, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_inertia"": 0.25}",0.8306696387025484,350,1.4084682227010212,3.0,0.6956917475728155,0.18012812751530705,0.8795906649889695,-0.36002555892162746,0.5003203885158565,34.999870360548975,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.055320609009270605,23.260214289678732,True,True,True,0.1607871876676572,0.8153820444384795,-0.34880263033894576,0.46096896549035116,3.1559940794094645,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.033257040532482796,1.0078440012437535,True,True,True,0.1973457079197396,0.9355214756581414,-0.36002555892162746,0.5481436054452429,7.801969369615863,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.07561968606588376,4.798530467444443,True,True,False
rerisk_pyramid_i25+overlay_0.25x_ema300,"{""bull_overlay"": 0.25, ""bull_overlay_ma_days"": 300, ""bull_overlay_ma_type"": ""ema"", ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.25}",0.9109563259776559,152,0.8955280561987621,3.0,0.777245145631068,0.1760626267410541,0.9394346804071334,-0.2704948353229517,0.650890899749889,32.409803842859766,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.051255108235017666,20.670147771989523,True,True,True,0.16044136945621523,0.9211260371819752,-0.2704948353229517,0.5931402322882047,3.144179395827633,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03291122232104082,0.9960293176619222,True,True,True,0.19024591930478718,0.9619544120504995,-0.23821005025818254,0.7986477442853074,7.191986254380531,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06851989745093134,4.188547352209111,True,True,True
overlay_0.25x_ema200,"{""bull_overlay"": 0.25, ""bull_overlay_ma_days"": 200, ""bull_overlay_ma_type"": ""ema""}",0.8905960111749317,217,0.9136992291644707,3.0,0.7495145631067961,0.17077647232937943,0.9209107774816188,-0.27180298098538613,0.6283097842056465,29.306987336465617,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.045968953823342984,17.567331265595374,True,True,True,0.16038856659077516,0.9229409022470079,-0.27180298098538613,0.5900912712925642,3.142378064620937,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.03285841945560075,0.9942279864552259,True,True,True,0.18072006199285395,0.928817691399604,-0.22087808028410716,0.8181892099043986,6.434416198865939,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.058994040138998116,3.430977296694519,True,True,True
rerisk_rebalance_i10+overlay_0.5x_sma200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_inertia"": 0.1}",0.9299839349500948,200,1.0624454678642887,3.0,0.7428398058252427,0.17553964977711134,0.9635064454478183,-0.28886482041194717,0.6076878781112081,32.08982362038217,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.0507321312710749,20.350167549511927,True,True,True,0.1603395141282815,0.9295375406229066,-0.28886482041194717,0.555067639941835,3.1407053038148307,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.0328093669931071,0.9925552256491197,True,True,True,0.18938036559258142,0.9969863537484001,-0.26904531090793293,0.7038976630125593,7.120335367963451,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06765434373872559,4.11689646579203,True,True,False
rerisk_pyramid_i10+overlay_0.5x_sma200,"{""bull_overlay"": 0.5, ""bull_overlay_ma_days"": 200, ""rerisk"": true, ""rerisk_increase_only"": true, ""rerisk_inertia"": 0.1}",0.871611041611925,200,1.0880140727580845,3.0,0.7428398058252427,0.17374329190814786,0.9030067263528966,-0.30388024933475277,0.5717492080795065,31.012849174605705,0.12480751850603644,0.7642826197578884,-0.4509255385902531,11.739656070870243,0.048935773402111415,19.273193103735462,True,True,True,0.16008411723931038,0.883716598672505,-0.2950414808764742,0.5425817304188939,3.1320056639196947,0.1275301471351744,0.7054957042645205,-0.3813637314369379,2.148150078165711,0.032553970104135965,0.9838555857539837,True,True,True,0.186332505869504,0.9253651566334107,-0.30388024933475277,0.6131774153714122,6.8725831549708625,0.12172602185385584,0.8333394777673826,-0.24176451049203518,3.0034389021714203,0.06460648401564817,3.869144252799442,True,True,False
