symbol,interval,group,variant,start,end,bars,cost_mult,cagr,sharpe,maxdd,calmar,bh_cagr,bh_sharpe,bh_maxdd,excess_cagr,cost3_sharpe,n_trades,avg_leverage,max_leverage,pct_time_in_market,oos_start,oos_cagr,oos_sharpe,oos_maxdd,oos_bh_cagr,oos_bh_sharpe,params
UPRO,1d,etf_equity_levered,headline,2010-01-04,2026-05-29,4126,2.0,0.0979596945794019,0.6232177408198221,-0.3715693148867575,0.26363774040183297,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.2003147450219267,0.6080136433296707,56,0.4414956322456281,0.968695381166699,0.8826951042171595,2019-11-06,0.10457512364330235,0.6406552192350929,-0.3715693148867575,0.2812482510083585,0.7185536856854218,{}
UPRO,1d,etf_equity_levered,pure_trend,2010-01-04,2026-05-29,4126,2.0,0.015115633042327214,0.2076764735382495,-0.2204525363541484,0.0685663830061113,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.2831588065590014,0.19478919810950462,67,0.3071544479818837,0.6017009554182321,0.6134270479883664,2019-11-06,0.018211272182502958,0.23410132873747513,-0.2204525363541484,0.2812482510083585,0.7185536856854218,"{""bull_overlay"": 0.0, ""rerisk"": false}"
UPRO,1d,etf_equity_levered,lower_risk_3pct,2010-01-04,2026-05-29,4126,2.0,0.08847643831522989,0.623981913612987,-0.328078726546011,0.2696805100614216,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.2097980012860987,0.6058557566587401,56,0.34187558994350703,0.968695381166699,0.8826951042171595,2019-11-06,0.09380942642032997,0.6388023392726645,-0.328078726546011,0.2812482510083585,0.7185536856854218,"{""risk_pct_per_trade"": 0.03}"
UPRO,1d,etf_equity_levered,no_short,2010-01-04,2026-05-29,4126,2.0,0.11342035662767569,0.7019146797466742,-0.31336856533219903,0.3619391642152743,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.1848540829736529,0.686442115337114,48,0.4939953713888601,0.968695381166699,0.777750848279205,2019-11-06,0.10504411112495582,0.6456685639501291,-0.31336856533219903,0.2812482510083585,0.7185536856854218,"{""allow_short"": false}"
UPRO,1d,etf_equity_levered,no_rerisk,2010-01-04,2026-05-29,4126,2.0,0.08833761823862796,0.5809961115663774,-0.37142247818227725,0.23783595077752906,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.20993682136270064,0.5663898668391266,56,0.4059018438550008,0.968695381166699,0.8826951042171595,2019-11-06,0.09478365841246994,0.5999829704944156,-0.37142247818227725,0.2812482510083585,0.7185536856854218,"{""rerisk"": false}"
UPRO,1d,etf_equity_levered,small_overlay_025,2010-01-04,2026-05-29,4126,2.0,0.06343625137264697,0.5629934222228049,-0.2674252448751452,0.2372111555970115,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.23483818822868163,0.5514536862967258,56,0.3452728690004654,0.9306836881915249,0.8826951042171595,2019-11-06,0.06849088868086595,0.5831480375609558,-0.2674252448751452,0.2812482510083585,0.7185536856854218,"{""bull_overlay"": 0.25}"
UPRO,1d,etf_equity_levered,overlay_ema300_plain,2010-01-04,2026-05-29,4126,2.0,0.07488483747024532,0.545663880526419,-0.353633974447886,0.21175804046305194,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.22338960213108328,0.5335375072397401,56,0.40394975486624124,0.9306836881915249,0.9045079980610761,2019-11-06,0.07588430004791058,0.5354249603800295,-0.353633974447886,0.2812482510083585,0.7185536856854218,"{""bull_overlay_ma_type"": ""ema"", ""bull_overlay_vol_mult"": false}"
UPRO,1d,etf_equity_levered,faster_40_80,2010-01-04,2026-05-29,4126,2.0,0.10282788125593778,0.6363227127649127,-0.33175965471125,0.3099469142666999,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.19544655834539082,0.6213897440991206,52,0.44079378433473265,0.9858128732778173,0.8955404750363548,2019-11-06,0.1301324447329668,0.7551885911969066,-0.33175965471125,0.2812482510083585,0.7185536856854218,"{""long_entry_days"": 40, ""long_exit_days"": 15, ""short_entry_days"": 80, ""short_exit_days"": 40}"
UPRO,1d,etf_equity_levered,slower_80_150,2010-01-04,2026-05-29,4126,2.0,0.10656762459069835,0.6931278287907966,-0.3127521389214687,0.34074147328999477,0.2982744396013286,0.7697191295387871,-0.7681682475257514,-0.19170681501063025,0.6782267589055481,52,0.4452067674655165,0.968695381166699,0.8448860882210373,2019-11-06,0.07314821583012665,0.4914972444489788,-0.3127521389214687,0.2812482510083585,0.7185536856854218,"{""long_entry_days"": 80, ""long_exit_days"": 30, ""short_entry_days"": 150, ""short_exit_days"": 75}"
TQQQ,1d,etf_equity_levered,headline,2010-02-11,2026-05-29,4099,2.0,0.12967237426337408,0.6912046868122268,-0.32980511730651996,0.39317878182847277,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3171871683601297,0.6799271789297306,44,0.37794037980606804,0.9919245455744624,0.8902171261283239,2019-11-21,0.12539474217409885,0.6291787039339758,-0.32980511730651996,0.4141020842224128,0.8443602374537857,{}
TQQQ,1d,etf_equity_levered,pure_trend,2010-02-11,2026-05-29,4099,2.0,0.022483697791849222,0.293548743173801,-0.2289067085177382,0.09822210077389208,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.4243758448316546,0.2825437683437107,66,0.24584180875299758,0.43431460199706845,0.6179555989265675,2019-11-21,0.0469528441737912,0.5266468445865671,-0.15910070648641972,0.4141020842224128,0.8443602374537857,"{""bull_overlay"": 0.0, ""rerisk"": false}"
TQQQ,1d,etf_equity_levered,lower_risk_3pct,2010-02-11,2026-05-29,4099,2.0,0.11459965122324522,0.6619533917038598,-0.3207480918600163,0.3572886453000625,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3322598914002586,0.6489613646727889,44,0.2990049501838398,0.9919245455744624,0.8902171261283239,2019-11-21,0.09663982386905556,0.538041064216706,-0.3207480918600163,0.4141020842224128,0.8443602374537857,"{""risk_pct_per_trade"": 0.03}"
TQQQ,1d,etf_equity_levered,no_short,2010-02-11,2026-05-29,4099,2.0,0.13031221175365193,0.6898902784431363,-0.34279449235007087,0.38014674874231535,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3165473308698519,0.6777697160500522,42,0.42456975889879556,0.9919245455744624,0.7818980239082703,2019-11-21,0.1265027348594816,0.6329363569759581,-0.34279449235007087,0.4141020842224128,0.8443602374537857,"{""allow_short"": false}"
TQQQ,1d,etf_equity_levered,no_rerisk,2010-02-11,2026-05-29,4099,2.0,0.11440329992079667,0.6356648273905082,-0.3554527182947075,0.3218523703226947,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3324562427027071,0.6247374132207216,44,0.3512560402178427,0.9919245455744624,0.8902171261283239,2019-11-21,0.10134166171794012,0.5402035417497149,-0.3554527182947075,0.4141020842224128,0.8443602374537857,"{""rerisk"": false}"
TQQQ,1d,etf_equity_levered,small_overlay_025,2010-02-11,2026-05-29,4099,2.0,0.08698194563943629,0.6847909148533419,-0.22571822862594138,0.3853563186674752,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3598775969840675,0.6767886846920966,44,0.28763947693081937,0.6282656849996071,0.8902171261283239,2019-11-21,0.10335041454872562,0.745987467516974,-0.218609166487163,0.4141020842224128,0.8443602374537857,"{""bull_overlay"": 0.25}"
TQQQ,1d,etf_equity_levered,overlay_ema300_plain,2010-02-11,2026-05-29,4099,2.0,0.1293431202990083,0.7439078291662737,-0.316815299228671,0.4082603353244345,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3175164223244955,0.7346237397354184,46,0.3526398211242657,0.6282656849996071,0.9046108807026104,2019-11-21,0.12509723787352445,0.6751798435152558,-0.316815299228671,0.4141020842224128,0.8443602374537857,"{""bull_overlay_ma_type"": ""ema"", ""bull_overlay_vol_mult"": false}"
TQQQ,1d,etf_equity_levered,faster_40_80,2010-02-11,2026-05-29,4099,2.0,0.10718108875310728,0.5899328287169264,-0.3613117518411678,0.29664434717923027,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.3396784538703965,0.5765165202193188,55,0.38005023261658305,0.9919245455744624,0.8997316418638692,2019-11-21,0.13917616127801336,0.6773532402355906,-0.3613117518411678,0.4141020842224128,0.8443602374537857,"{""long_entry_days"": 40, ""long_exit_days"": 15, ""short_entry_days"": 80, ""short_exit_days"": 40}"
TQQQ,1d,etf_equity_levered,slower_80_150,2010-02-11,2026-05-29,4099,2.0,0.12469916210060505,0.6819074616935836,-0.30825016717902687,0.404538830398044,0.4468595426235038,0.9147685474685229,-0.8165984796723272,-0.32216038052289875,0.671574472404943,45,0.38719472462272403,0.9747406741396881,0.8719199804830446,2019-11-21,0.12896889847277992,0.6500688726553239,-0.30825016717902687,0.4141020842224128,0.8443602374537857,"{""long_entry_days"": 80, ""long_exit_days"": 30, ""short_entry_days"": 150, ""short_exit_days"": 75}"
TLT,1d,etf_bonds,headline,2010-01-04,2026-05-29,4126,1.5,0.032357819706213764,0.3643949375308289,-0.29450484735978466,0.10987194267360742,0.026419656772595168,0.24898712804586376,-0.48351112102495364,0.005938162933618596,0.3339385946640269,63,0.8212970072237175,1.6523964076413684,0.7944740668928745,2019-11-06,0.004840690320107699,0.09823483326759565,-0.29450484735978466,-0.04005274374748924,-0.1630039921506994,{}
TLT,1d,etf_bonds,pure_trend,2010-01-04,2026-05-29,4126,1.5,0.028383060761093315,0.3058165993134654,-0.2528637420039477,0.11224646339628322,0.026419656772595168,0.24898712804586376,-0.48351112102495364,0.001963403988498147,0.2848071215259879,53,0.9889170977159056,1.5889757219752128,0.5344158991759573,2019-11-06,-0.004975518082971031,0.012499496281275946,-0.2528637420039477,-0.04005274374748924,-0.1630039921506994,"{""bull_overlay"": 0.0, ""rerisk"": false}"
TLT,1d,etf_bonds,lower_risk_3pct,2010-01-04,2026-05-29,4126,1.5,0.022057943705705574,0.35023831316377374,-0.2068948795917832,0.10661425623112232,0.026419656772595168,0.24898712804586376,-0.48351112102495364,-0.004361713066889594,0.3179715750114446,63,0.5778063413416855,0.9978800665223807,0.7944740668928745,2019-11-06,0.003060667081718149,0.07982314575201901,-0.2068948795917832,-0.04005274374748924,-0.1630039921506994,"{""risk_pct_per_trade"": 0.03}"
